,key,path,found_perm,true_perm,correct,overlap
110,b,../data/images_copy/dark/jack_cole/short/B/dark_jack_cole_short_B_4.jpg,adc,ahc,False,2
111,b,../data/images_copy/dark/jack_cole/short/B/dark_jack_cole_short_B_2.jpg,adc,ahc,False,2
112,b,../data/images_copy/dark/jack_cole/short/B/dark_jack_cole_short_B_3.jpg,adc,ahc,False,2
113,b,../data/images_copy/dark/jack_cole/short/B/dark_jack_cole_short_B_1.jpg,adc,ahc,False,2
114,b,../data/images_copy/dark/jack_cole/short/B/dark_jack_cole_short_B_0.jpg,adc,ahc,False,2
115,b,../data/images_copy/dark/jack_cole/medium/B/dark_jack_cole_medium_B_4.jpg,adc,ahc,False,2
116,b,../data/images_copy/dark/jack_cole/medium/B/dark_jack_cole_medium_B_1.jpg,adc,ahc,False,2
117,b,../data/images_copy/dark/jack_cole/medium/B/dark_jack_cole_medium_B_0.jpg,adc,ahc,False,2
118,b,../data/images_copy/dark/jack_cole/medium/B/dark_jack_cole_medium_B_2.jpg,adc,ahc,False,2
119,b,../data/images_copy/dark/jack_cole/medium/B/dark_jack_cole_medium_B_3.jpg,adc,ahc,False,2
120,c,../data/images_copy/dark/michaels/high/C/dark_michaels_high_C_3.jpg,efg,efg,True,3
121,c,../data/images_copy/dark/michaels/high/C/dark_michaels_high_C_2.jpg,efg,efg,True,3
122,c,../data/images_copy/dark/michaels/high/C/dark_michaels_high_C_0.jpg,efg,efg,True,3
123,c,../data/images_copy/dark/michaels/high/C/dark_michaels_high_C_1.jpg,efg,efg,True,3
124,c,../data/images_copy/dark/michaels/high/C/dark_michaels_high_C_4.jpg,efg,efg,True,3
125,c,../data/images_copy/dark/michaels/short/C/dark_michaels_short_C_4.jpg,ehg,efg,False,2
126,c,../data/images_copy/dark/michaels/short/C/dark_michaels_short_C_1.jpg,ehg,efg,False,2
127,c,../data/images_copy/dark/michaels/short/C/dark_michaels_short_C_0.jpg,efg,efg,True,3
128,c,../data/images_copy/dark/michaels/short/C/dark_michaels_short_C_2.jpg,ehg,efg,False,2
129,c,../data/images_copy/dark/michaels/short/C/dark_michaels_short_C_3.jpg,efg,efg,True,3
130,c,../data/images_copy/dark/michaels/medium/C/dark_michaels_medium_C_4.jpg,efg,efg,True,3
131,c,../data/images_copy/dark/michaels/medium/C/dark_michaels_medium_C_1.jpg,ehg,efg,False,2
132,c,../data/images_copy/dark/michaels/medium/C/dark_michaels_medium_C_0.jpg,ehg,efg,False,2
133,c,../data/images_copy/dark/michaels/medium/C/dark_michaels_medium_C_2.jpg,efg,efg,True,3
134,c,../data/images_copy/dark/michaels/medium/C/dark_michaels_medium_C_3.jpg,efg,efg,True,3
135,c,../data/images_copy/dark/davids/high/C/dark_davids_high_C_4.jpg,ehg,efg,False,2
136,c,../data/images_copy/dark/davids/high/C/dark_davids_high_C_1.jpg,efg,efg,True,3
